conference,franchise,franchise_name,player,prev_salary,prev_years,ext_years,week,player_id,player_name,player_team,player_pos,roster_status,player_headshot,player_birth_date,player_jersey,player_rookie_season,player_draft_year,player_draft_round,player_draft_round_pick,player_draft_pick,team_logo_espn,team_logo_wikipedia,team_logo_squared,team_wordmark,team_color,team_color2,contract,ext_marker,fifth_year_option,eligibility_note,fifth_year_option_available,fifth_year_option_ineligible,fifth_year_option_ineligible_reason,fifth_year_draft_qualified,fifth_year_original_rookie_contract,fifth_year_position_eligible,has_exercised_5yo,fifth_year_option_salary,fifth_year_tag_level,fifth_year_tsp_pos,fifth_year_tsp_rank,fifth_year_tsp_points,fifth_year_starts,fifth_year_draft_year,fifth_year_draft_round,fifth_year_draft_pick,fifth_year_draft_overall,rookie_contract_type,max_rookie_remaining_years,rookie_signed_less_than_max,ext_window,contract_tool,ext_cooldown_ineligible,next_eligible_ext_year,next_eligible_ext_type,robust_pr_count,pr_current_pos,pr_current_total,pr_current_avg,pr_current_final,pr_recent_pos,pr_recent_total,pr_recent_avg,pr_recent_final,pr_previous_pos,pr_previous_total,pr_previous_avg,pr_previous_final,pr_current_season_local,pr_current_pos_local,pr_current_total_local,pr_current_avg_local,pr_current_final_local,pr_current_gp_local,pr_current_robust_local,pr_recent_season_local,pr_recent_pos_local,pr_recent_total_local,pr_recent_avg_local,pr_recent_final_local,pr_recent_gp_local,pr_previous_season_local,pr_previous_pos_local,pr_previous_total_local,pr_previous_avg_local,pr_previous_final_local,pr_previous_gp_local,epv_current,epv_recent,epv_previous,eys,new_salary,new_years
AFC,LAC,Los Angeles Chargers,"Sanchez, Rigoberto IND PN",2.39,1,3,0,13431,"Sanchez, Rigoberto",IND,PN,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/io2gctkkefyopm7m7mnj",1994-09-08,8,2017,NA,NA,NA,NA,https://a.espncdn.com/i/teamlogos/nfl/500/ind.png,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/IND.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/IND.png,#002C5F,#a5acaf,2024 iEXT,NA,NA,Likely EXT eligible,FALSE,FALSE,Rookie Contract Expired; PK and PN are 5YO ineligible,FALSE,FALSE,FALSE,FALSE,2.09,5YO-,PN,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,iEXT,FALSE,2025,iEXT,8,NA,NA,NA,NA,PN,14,16,14,PN,7,8,7,NA,NA,NA,NA,NA,NA,NA,2025,PN,14,16,14,16,2024,PN,7,8,7,16,NA,NA,NA,NA,NA,NA
AFC,LAC,Los Angeles Chargers,"Sinnott, Ben WAS TE",1.66,2,3,0,16644,"Sinnott, Ben",WAS,TE,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwjmu9wyutlpkace9ukf",2002-06-14,82,2024,2024,2,21,53,https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Washington_commanders.svg/100px-Washington_commanders.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/WAS.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/WAS.png,#5A1414,#FFB612,2024 2.13,NA,NA,Ineligible: 2+ current contract years,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,9.78,5YO-,TE,NA,NA,NA,NA,NA,NA,NA,Drafted rookie,2,FALSE,iEXT,NA,FALSE,NA,NA,2,NA,NA,NA,NA,TE,63,72,63,TE,73.5,81.5,73.5,NA,NA,NA,NA,NA,NA,NA,2025,TE,63,72,63,15,2024,TE,73.5,81.5,73.5,16,NA,NA,NA,NA,NA,NA
AFC,LAC,Los Angeles Chargers,"Smith, Brashard KCC RB",1.08,3,3,0,17049,"Smith, Brashard",KCC,RB,Taxi,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/u3t4csj7hhcgymvb8ldf",2003-04-11,24,2025,2025,7,12,228,https://a.espncdn.com/i/teamlogos/nfl/500/kc.png,https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/KC.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/KC.png,#E31837,#FFB612,2025 4.14,NA,NA,Ineligible: 2+ current contract years,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,15.47,5YO-,RB,NA,NA,NA,NA,NA,NA,NA,Drafted rookie,3,FALSE,iEXT,NA,FALSE,NA,NA,1,NA,NA,NA,NA,RB,76,94,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,RB,76,94,76,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFC,LAC,Los Angeles Chargers,"Still, Tarheeb LAC CB",1.1,1,3,0,16729,"Still, Tarheeb",LAC,CB,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/omjsmxcvxrgmkboiauhi",2002-06-09,29,2024,2024,5,2,137,https://a.espncdn.com/i/teamlogos/nfl/500/lac.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/LAC.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/LAC.png,#007BC7,#ffc20e,2026 R/F,NA,NA,Likely EXT eligible,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,3.8,5YO-,CB,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,NA,FALSE,NA,NA,2,NA,NA,NA,NA,CB,75,85,75,CB,17,8,8,NA,NA,NA,NA,NA,NA,NA,2025,CB,75,85,75,14,2024,CB,17,8,8,13,NA,NA,NA,NA,NA,NA
AFC,LAC,Los Angeles Chargers,"Stout, Upton SFO CB",1.1,1,3,0,17169,"Stout, Upton",SFO,CB,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/igyjtgzayft05v01yhuz",2002-01-09,20,2025,2025,3,36,100,https://a.espncdn.com/i/teamlogos/nfl/500/sf.png,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/SF.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/SF.png,#AA0000,#B3995D,2026 ERFA,NA,NA,Likely EXT eligible,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,3.8,5YO-,CB,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,NA,FALSE,NA,NA,1,NA,NA,NA,NA,CB,40,51,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,CB,40,51,40,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFC,LAC,Los Angeles Chargers,"Strange, Brenton JAC TE",1.1,1,3,0,16269,"Strange, Brenton",JAC,TE,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yabpcvadjlrkxzducv7k",2000-12-27,85,2023,2023,2,30,61,https://a.espncdn.com/i/teamlogos/nfl/500/jax.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/JAX.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/JAX.png,#006778,#000000,2025 R/F,NA,NA,Likely EXT eligible,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,9.78,5YO-,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,NA,FALSE,NA,NA,3,NA,NA,NA,NA,TE,22,17,17,TE,33,36,33,NA,NA,NA,NA,NA,NA,NA,2025,TE,22,17,17,11,2024,TE,33,36,33,16,NA,NA,NA,NA,NA,NA
AFC,LAC,Los Angeles Chargers,"Taylor, J'Mari JAC RB",0.94,3,3,0,17487,"Taylor, J'Mari",JAC,RB,Taxi,https://a.espncdn.com/i/headshots/nfl/players/full/4713118.png,2002-03-15,30,2026,NA,NA,NA,NA,https://a.espncdn.com/i/teamlogos/nfl/500/jax.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/JAX.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/JAX.png,#006778,#000000,2026 UDFA,NA,NA,Ineligible: 2+ current contract years; no Robust PRs,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,15.47,5YO-,RB,NA,NA,NA,NA,NA,NA,NA,UDFA,3,FALSE,iEXT,NA,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFC,LAC,Los Angeles Chargers,"Thornton, Dont'e LVR WR",2.06,1,3,0,17087,"Thornton, Dont'e",LVR,WR,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hlxztd3lpjaxtzojuxwh",2002-11-30,10,2025,2025,4,6,108,https://a.espncdn.com/i/teamlogos/nfl/500/lv.png,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/LV.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/LV.png,#000000,#A5ACAF,2025 UFA,NA,NA,Likely EXT eligible,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,29.7,5YO-,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,NA,FALSE,NA,NA,1,NA,NA,NA,NA,WR,175,203,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,WR,175,203,175,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFC,LAC,Los Angeles Chargers,"Tuten, Bhayshul JAC RB",1.51,3,3,0,17052,"Tuten, Bhayshul",JAC,RB,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uf6bidyfjeemrlgsibiz",2002-02-14,33,2025,2025,4,2,104,https://a.espncdn.com/i/teamlogos/nfl/500/jax.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/JAX.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/JAX.png,#006778,#000000,2025 3.02,NA,NA,Ineligible: 2+ current contract years,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,15.47,5YO-,RB,NA,NA,NA,NA,NA,NA,NA,Drafted rookie,3,FALSE,iEXT,NA,FALSE,NA,NA,1,NA,NA,NA,NA,RB,57,67,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,RB,57,67,57,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFC,LAC,Los Angeles Chargers,"Walker, Deone BUF DT",1.1,1,3,0,17174,"Walker, Deone",BUF,DT,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/okadfq0bsl9zdsmsfemw",2004-03-11,96,2025,2025,4,7,109,https://a.espncdn.com/i/teamlogos/nfl/500/buf.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/189px-Buffalo_Bills_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/BUF.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/BUF.png,#00338D,#C60C30,2026 ERFA,NA,NA,Likely EXT eligible,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,15.06,5YO-,DT,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,NA,FALSE,NA,NA,1,NA,NA,NA,NA,DT,31,48,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,DT,31,48,31,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFC,LAC,Los Angeles Chargers,"Wallace, Trevin CAR LB",1.2,1,3,0,16704,"Wallace, Trevin",CAR,LB,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m4dt3rza3lvzhhxsag4u",2003-02-22,32,2024,2024,3,8,72,https://a.espncdn.com/i/teamlogos/nfl/500/car.png,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/CAR.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/CAR.png,#0085CA,#000000,2024 4.03,NA,NA,Ineligible: rookie contract signed for less than maximum years,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,8.7,5YO-,LB,NA,NA,NA,NA,NA,NA,NA,Drafted rookie,2,TRUE,iEXT,NA,FALSE,NA,NA,2,NA,NA,NA,NA,LB,61,54,54,LB,64,64,64,NA,NA,NA,NA,NA,NA,NA,2025,LB,61,54,54,12,2024,LB,64,64,64,13,NA,NA,NA,NA,NA,NA
AFC,LAC,Los Angeles Chargers,"Watts, Xavier ATL S",1.26,3,3,0,17131,"Watts, Xavier",ATL,S,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e0eyuvs0sknx8xytwbcm",2001-11-22,31,2025,2025,3,32,96,https://a.espncdn.com/i/teamlogos/nfl/500/atl.png,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/ATL.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/ATL.png,#A71930,#000000,2025 3.14,NA,NA,Ineligible: 2+ current contract years,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,7.4,5YO-,S,NA,NA,NA,NA,NA,NA,NA,Drafted rookie,3,FALSE,iEXT,NA,FALSE,NA,NA,1,NA,NA,NA,NA,S,4,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,S,4,12,4,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFC,LAC,Los Angeles Chargers,"Winters, Dee DAL LB",1.1,1,3,0,16346,"Winters, Dee",DAL,LB,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uq6qbsrwlkhnu7lsrejj",2000-10-17,53,2023,2023,6,39,216,https://a.espncdn.com/i/teamlogos/nfl/500/dal.png,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/DAL.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/DAL.png,#002244,#B0B7BC,2025 R/F,NA,NA,Likely EXT eligible,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,8.7,5YO-,LB,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,NA,FALSE,NA,NA,3,NA,NA,NA,NA,LB,25,34,25,LB,84,101,84,NA,NA,NA,NA,NA,NA,NA,2025,LB,25,34,25,16,2024,LB,84,101,84,14,NA,NA,NA,NA,NA,NA
AFC,LVR,Las Vegas Raiders,"Anzalone, Alex TBB LB",2.1,1,3,0,13268,"Anzalone, Alex",TBB,LB,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gbqizpfxe7nsijlw4gwv",1994-09-22,34,2017,2017,3,12,76,https://a.espncdn.com/i/teamlogos/nfl/500/tb.png,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/TB.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/TB.png,#A71930,#322F2B,2026 UFA,NA,NA,Likely EXT eligible,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,8.7,5YO-,LB,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,NA,FALSE,NA,NA,7,NA,NA,NA,NA,LB,33.5,42,33.5,LB,59,34,34,NA,NA,NA,NA,NA,NA,NA,2025,LB,33.5,42,33.5,16,2024,LB,59,34,34,9,NA,NA,NA,NA,NA,NA
AFC,LVR,Las Vegas Raiders,"Bellinger, Daniel TEN TE",2.06,1,3,0,15873,"Bellinger, Daniel",TEN,TE,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hu3gywcwp2rlsefvawh1",2000-09-22,82,2022,2022,4,7,112,https://a.espncdn.com/i/teamlogos/nfl/500/ten.png,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/Tennessee_Titans_Logo_2026.svg/250px-Tennessee_Titans_Logo_2026.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/TEN.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/TEN.png,#4495D2,#D50A0A,2024 UFA,NA,NA,Likely EXT eligible,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,9.78,5YO-,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,NA,FALSE,NA,NA,4,NA,NA,NA,NA,TE,40,46,40,TE,64,70,64,NA,NA,NA,NA,NA,NA,NA,2025,TE,40,46,40,15,2024,TE,64,70,64,16,NA,NA,NA,NA,NA,NA
AFC,LVR,Las Vegas Raiders,"Bernard, Terrel BUF LB",5.15,2,3,0,15869,"Bernard, Terrel",BUF,LB,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ryvz6uol9kymdgslc0rh",1999-05-07,8,2022,2022,3,25,89,https://a.espncdn.com/i/teamlogos/nfl/500/buf.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/189px-Buffalo_Bills_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/BUF.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/BUF.png,#00338D,#C60C30,2025 UFA,NA,NA,Ineligible: 2+ current contract years,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,8.7,5YO-,LB,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,NA,FALSE,NA,NA,4,NA,NA,NA,NA,LB,47,39,39,LB,37,29,29,NA,NA,NA,NA,NA,NA,NA,2025,LB,47,39,39,12,2024,LB,37,29,29,13,NA,NA,NA,NA,NA,NA
AFC,LVR,Las Vegas Raiders,"Bojorquez, Corey CLE PN",2.05,1,3,0,13869,"Bojorquez, Corey",CLE,PN,Active,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eiuli9dmspe6d4cwwa00",1996-09-13,13,2018,NA,NA,NA,NA,https://a.espncdn.com/i/teamlogos/nfl/500/cle.png,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/CLE.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/CLE.png,#FF3C00,#311D00,2025 UFA,NA,NA,Likely EXT eligible,FALSE,FALSE,Rookie Contract Expired; PK and PN are 5YO ineligible,FALSE,FALSE,FALSE,FALSE,2.09,5YO-,PN,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,NA,FALSE,NA,NA,8,NA,NA,NA,NA,PN,29,29,29,PN,1,1,1,NA,NA,NA,NA,NA,NA,NA,2025,PN,29,29,29,16,2024,PN,1,1,1,16,NA,NA,NA,NA,NA,NA
AFC,LVR,Las Vegas Raiders,"Brown, Noah WAS WR",2.06,1,3,0,13172,"Brown, Noah",WAS,WR,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nv6ix0p8965yiugsuhwh",1996-01-06,85,2017,2017,7,21,239,https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Washington_commanders.svg/100px-Washington_commanders.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/WAS.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/WAS.png,#5A1414,#FFB612,2024 UFA,NA,NA,Likely EXT eligible,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,29.7,5YO-,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,NA,FALSE,NA,NA,6,NA,NA,NA,NA,WR,82,66,66,WR,50,35,35,NA,NA,NA,NA,NA,NA,NA,2024,WR,82,66,66,11,2023,WR,50,35,35,10,NA,NA,NA,NA,NA,NA
AFC,LVR,Las Vegas Raiders,"Carter, Abdul NYG DE",3.97,3,3,0,17112,"Carter, Abdul",NYG,DE,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tfchuu4khsh6jarotqga",2004-01-02,3,2025,2025,1,3,3,https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/NYG.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/NYG.png,#0B2265,#A71930,2025 1.09,NA,NA,Ineligible: 2+ current contract years,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,15.57,5YO-,DE,NA,NA,NA,NA,NA,NA,NA,Drafted rookie,3,FALSE,iEXT,NA,FALSE,NA,NA,1,NA,NA,NA,NA,DE,29.5,37.5,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,DE,29.5,37.5,29.5,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFC,LVR,Las Vegas Raiders,"Cooper Jr., Omar NYJ WR",2.91,4,2,0,17502,"Cooper Jr., Omar",NYJ,WR,Active,https://a.espncdn.com/i/headshots/nfl/players/full/4723820.png,2003-12-14,83,2026,2026,1,30,30,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/NYJ.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/NYJ.png,#003F2D,#000000,2026 1.14,NA,NA,Ineligible: 2+ current contract years; no Robust PRs,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,29.7,5YO-,WR,NA,NA,NA,NA,NA,NA,NA,Drafted rookie,4,FALSE,iEXT,NA,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFC,LVR,Las Vegas Raiders,"Daniels, Jayden WAS QB",4.87,2,3,0,16581,"Daniels, Jayden",WAS,QB,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vrdweg39v1ay4zoc0lgp",2000-12-18,5,2024,2024,1,2,2,https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Washington_commanders.svg/100px-Washington_commanders.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/WAS.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/WAS.png,#5A1414,#FFB612,2024 1.06,NA,NA,Ineligible: 2+ current contract years,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,26.69,5YO-,QB,NA,NA,NA,NA,NA,NA,NA,Drafted rookie,2,FALSE,iEXT,NA,FALSE,NA,NA,1,NA,NA,NA,NA,QB,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,QB,6,6,6,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFC,LVR,Las Vegas Raiders,"Davis, Jordan PHI DT",20.26,1,3,0,15817,"Davis, Jordan",PHI,DT,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tcepyh61e1ct4vhdeaer",2000-01-12,90,2022,2022,1,13,13,https://a.espncdn.com/i/teamlogos/nfl/500/phi.png,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/PHI.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/PHI.png,#004C54,#A5ACAF,2026 NEFT,NA,NA,Likely EXT eligible,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,15.06,5YO-,DT,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,NA,FALSE,NA,NA,4,NA,NA,NA,NA,DT,2,6,2,DT,86,125,86,NA,NA,NA,NA,NA,NA,NA,2025,DT,2,6,2,16,2024,DT,86,125,86,16,NA,NA,NA,NA,NA,NA
AFC,LVR,Las Vegas Raiders,"Dean, Nakobe LVR LB",7.69,4,2,0,15821,"Dean, Nakobe",LVR,LB,Active,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivady9pej8rcuwf1lf3h",2000-12-13,17,2022,2022,3,19,83,https://a.espncdn.com/i/teamlogos/nfl/500/lv.png,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/LV.png,https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/LV.png,#000000,#A5ACAF,2026 oEXT,NA,NA,Ineligible: 2+ current contract years; Signed 2026 oEXT; next eligible EXT is 2027 oEXT,FALSE,FALSE,Rookie Contract Expired,FALSE,FALSE,TRUE,FALSE,8.7,5YO-,LB,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,iEXT,oEXT,TRUE,2027,oEXT,3,NA,NA,NA,NA,LB,56,38,38,LB,9,9,9,NA,NA,NA,NA,NA,NA,NA,2025,LB,56,38,38,10,2024,LB,9,9,9,15,NA,NA,NA,NA,NA,NA
